ISR_Number,A/C Status,ISR Status,Pri,Squadron,Location,State/Country,Region,Longitude,Latitude,BUNO,TMS,PLATFORM,TYPE,Date Created,TAT,Repair Category
1757,2,Complete,102,SQD-26,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,164588,AH-1W,H-1,ROTOR,1/16/2015 0:53,117,Crack
1758,1,Passed for Action,102,SQD-6,Bahrain,Bahrain,CENTCOM,50.5577,26.0667,164768,MH-53E,H-53,ROTOR,1/19/2015 18:55,88,
1759,1,Passed for Action,102,SQD-6,Bahrain,Bahrain,CENTCOM,50.5577,26.0667,164770,MH-53E,H-53,ROTOR,1/19/2015 19:00,113,
1760,1,Passed for Action,102,SQD-6,Bahrain,Bahrain,CENTCOM,50.5577,26.0667,162607,MH-53E,H-53,ROTOR,1/19/2015 19:08,92,
1761,1,Passed for Action,102,SQD-6,Bahrain,Bahrain,CENTCOM,50.5577,26.0667,164764,MH-53E,H-53,ROTOR,1/19/2015 19:13,33,
1768,2,Complete,102,SQD-134,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,162170,C-2A,E-2/C-2,FIXED WING,1/22/2015 0:27,107,Corrosion
1769,2,Passed for Action,102,SQD-26,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,164573,AH-1W,H-1,ROTOR,1/22/2015 18:28,84,PANEL REPAIR
1771,2,Complete,102,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164945,FA-18D,F-18 LEGACY,FIXED WING,1/25/2015 22:59,106,BUSHING REPAIR
1773,1,Complete,102,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164945,FA-18D,F-18 LEGACY,FIXED WING,1/26/2015 18:50,70,
1775,1,Complete,102,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,165686,FA-18D,F-18 LEGACY,FIXED WING,1/26/2015 19:17,13,BUSHING REPAIR
1776,2,Passed for Action,102,SQD-17,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,164787,CH-53E,H-53,ROTOR,1/26/2015 19:21,17,
1777,2,Complete,102,SQD-70,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,166915,FA-18F,F-18 SUPERS,FIXED WING,1/26/2015 22:52,22,Corrosion
1778,2,Complete,102,SQD-70,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,166915,FA-18F,F-18 SUPERS,FIXED WING,1/26/2015 22:55,113,
1779,2,Complete,102,SQD-33,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,168533,MH-60S,H-60,ROTOR,1/27/2015 17:24,112,
1780,2,Complete,102,SQD-33,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,167832,MH-60S,H-60,ROTOR,1/28/2015 1:03,11,
1781,2,Complete,102,SQD-70,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,166915,FA-18F,F-18 SUPERS,FIXED WING,1/28/2015 18:29,113,
1782,2,Complete,102,SQD-66,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,165649,E-2C,E-2/C-2,FIXED WING,1/28/2015 19:51,112,Corrosion
1784,2,Complete,102,SQD-112,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,168074,KC-130J,C-130,FIXED WING,1/29/2015 18:05,28,Crack
1785,2,Cancelled,102,SQD-112,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,168074,KC-130J,C-130,FIXED WING,1/29/2015 18:16,9,Crack
1786,2,Complete,102,SQD-112,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,167926,KC-130J,C-130,FIXED WING,1/29/2015 20:14,18,
1788,7,Complete,103,SQD-126,Kuwait,Kuwait,CENTCOM,47.520832,29.346945,168010,MV-22B,V-22,ROTOR,2/2/2015 20:20,91,
1789,2,Complete,102,SQD-92,Kadena AB Okinawa JP,Okinawa,PACIFIC,127.961246,26.364453,164567,AV-8B,AV-8,FIXED WING,2/2/2015 20:48,22,FUEL LEAK
1790,7,Complete,102,SQD-37,Andersen AB Guam,Guam,PACIFIC,144.929495,13.582484,168397,MH-60S,H-60,ROTOR,2/2/2015 21:23,47,
1792,7,Complete,102,SQD-37,Andersen AB Guam,Guam,PACIFIC,144.929495,13.582484,167889,MH-60S,H-60,ROTOR,2/3/2015 18:22,104,BUSHING REPAIR
1793,2,Complete,102,SQD-73,NIPPI,Japan,PACIFIC,139.482422,35.569842,166868,FA-18E,F-18 SUPERS,FIXED WING,2/4/2015 2:04,51,PANEL REPAIR
1795,2,Complete,102,SQD-73,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,166869,FA-18E,F-18 SUPERS,FIXED WING,2/4/2015 17:12,120,
1796,2,Complete,102,SQD-66,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,165649,E-2C,E-2/C-2,FIXED WING,2/9/2015 17:33,75,Corrosion
1798,7,Complete,102,SQD-17,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,161262,CH-53E,H-53,ROTOR,2/9/2015 17:44,15,BUSHING REPAIR
1802,7,Complete,102,SQD-112,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,168074,KC-130J,C-130,FIXED WING,2/9/2015 18:16,35,
1803,7,Cancelled,102,SQD-17,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,161262,CH-53E,H-53,ROTOR,2/9/2015 21:55,117,
1805,7,Complete,102,SQD-112,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,168075,KC-130J,C-130,FIXED WING,2/11/2015 0:23,96,
1809,7,Cancelled,102,SQD-66,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,166506,E-2C,E-2/C-2,FIXED WING,2/16/2015 21:08,45,
1810,7,Complete,102,SQD-83,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,168364,FA-18E,F-18 SUPERS,FIXED WING,2/16/2015 21:28,105,PANEL REPAIR
1811,7,Complete,102,SQD-70,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,166917,FA-18F,F-18 SUPERS,FIXED WING,2/18/2015 1:02,1,
1812,7,Deleted,102,SQD-73,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,166868,FA-18E,F-18 SUPERS,FIXED WING,2/18/2015 17:23,55,PANEL REPAIR
1813,7,Complete,102,SQD-53,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,167024,MH-60R,H-60,ROTOR,2/18/2015 18:48,4,
1814,7,Cancelled,102,SQD-119,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,163078,CH-53E,H-53,ROTOR,2/20/2015 1:33,109,
1817,7,Complete,102,SQD-17,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,162491,CH-53E,H-53,ROTOR,2/23/2015 17:59,91,
1818,7,Complete,103,SQD-116,Kuwait,Kuwait,CENTCOM,47.520832,29.346945,165852,MV-22B,V-22,ROTOR,2/24/2015 0:37,30,
1819,7,Passed for Action,102,SQD-6,Bahrain,Bahrain,CENTCOM,50.5577,26.0667,164770,MH-53E,H-53,ROTOR,2/24/2015 18:30,19,Crack
1820,7,Squadron Cancellation,102,SQD-66,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,165649,E-2C,E-2/C-2,FIXED WING,2/24/2015 18:57,60,Corrosion
1821,1,Complete,102,SQD-1,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,167031,MH-60R,H-60,ROTOR,2/24/2015 20:25,36,BUSHING REPAIR
1822,2,Complete,102,SQD-79,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,166907,FA-18E,F-18 SUPERS,FIXED WING,2/25/2015 0:16,81,Corrosion
1823,7,Complete,102,SQD-1,Atsugi,Japan,PACIFIC,139.482422,35.569842,166932,EA-18G,EA-18,FIXED WING,2/25/2015 23:53,110,
1824,7,Complete,102,SQD-73,NIPPI,Japan,PACIFIC,139.482422,35.569842,166868,FA-18E,F-18 SUPERS,FIXED WING,2/26/2015 0:01,15,PANEL REPAIR
1825,2,Complete,102,SQD-66,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,165649,E-2C,E-2/C-2,FIXED WING,2/26/2015 17:27,57,Corrosion
1829,7,Complete,102,SQD-17,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,161262,CH-53E,H-53,ROTOR,3/1/2015 19:28,61,
1830,7,Complete,102,SQD-17,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,161262,CH-53E,H-53,ROTOR,3/1/2015 19:38,111,
1832,7,Complete,102,SQD-17,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,162518,CH-53E,H-53,ROTOR,3/2/2015 17:16,32,Crack
1833,7,Complete,102,SQD-111,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164709,FA-18C,F-18 LEGACY,FIXED WING,3/2/2015 17:24,114,PANEL REPAIR
1834,7,Complete,102,SQD-17,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,161388,CH-53E,H-53,ROTOR,3/2/2015 17:30,111,
1835,7,Complete,102,SQD-17,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,161262,CH-53E,H-53,ROTOR,3/2/2015 17:34,85,
1837,8,Complete,102,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164945,FA-18D,F-18 LEGACY,FIXED WING,3/3/2015 0:25,48,
1838,2,Complete,102,SQD-73,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,166861,FA-18E,F-18 SUPERS,FIXED WING,3/3/2015 17:29,94,
1839,2,Complete,102,SQD-73,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,166861,FA-18E,F-18 SUPERS,FIXED WING,3/3/2015 17:31,93,Crack
1840,7,Complete,102,SQD-111,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164709,FA-18C,F-18 LEGACY,FIXED WING,3/4/2015 19:41,77,
1841,7,Cancelled,102,SQD-111,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164709,FA-18C,F-18 LEGACY,FIXED WING,3/4/2015 19:48,11,
1842,7,Complete,102,SQD-119,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,163078,CH-53E,H-53,ROTOR,3/4/2015 22:31,116,Corrosion
1843,7,Complete,102,SQD-53,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,167024,MH-60R,H-60,ROTOR,3/5/2015 0:19,56,BUSHING REPAIR
1844,8,Complete,102,SQD-111,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164896,FA-18C,F-18 LEGACY,FIXED WING,3/5/2015 0:22,87,Corrosion
1845,8,Complete,102,SQD-111,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164873,FA-18C,F-18 LEGACY,FIXED WING,3/5/2015 20:22,118,BUSHING REPAIR
1848,7,Complete,102,SQD-1,Atsugi,Japan,PACIFIC,139.482422,35.569842,166932,EA-18G,EA-18,FIXED WING,3/8/2015 20:57,19,
1849,7,Complete,102,SQD-17,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,162518,CH-53E,H-53,ROTOR,3/9/2015 3:02,80,
1850,7,Complete,102,SQD-37,Andersen AB Guam,Guam,PACIFIC,144.929495,13.582484,166367,MH-60S,H-60,ROTOR,3/9/2015 18:42,112,BUSHING REPAIR
1851,7,Cancelled,102,SQD-33,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,167839,MH-60S,H-60,ROTOR,3/9/2015 22:08,65,BUSHING REPAIR
1852,7,Complete,102,SQD-17,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,162518,CH-53E,H-53,ROTOR,3/10/2015 19:30,65,
1854,7,Complete,102,SQD-33,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,167839,MH-60S,H-60,ROTOR,3/11/2015 1:23,77,Crack
1856,7,Complete,103,SQD-119,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,165244,CH-53E,H-53,ROTOR,3/12/2015 2:00,86,Corrosion
1857,7,Complete,102,SQD-79,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,166907,FA-18E,F-18 SUPERS,FIXED WING,3/12/2015 2:19,79,
1858,7,Cancelled,102,SQD-112,Korea,Korea,PACIFIC,128.064185,35.083358,167923,KC-130J,C-130,FIXED WING,3/12/2015 20:15,90,
1859,7,Complete,102,SQD-63,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,166933,EA-18G,EA-18,FIXED WING,3/12/2015 20:17,86,Corrosion
1860,7,Complete,102,SQD-63,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,166933,EA-18G,EA-18,FIXED WING,3/12/2015 20:19,85,
1861,7,Complete,102,SQD-33,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,167839,MH-60S,H-60,ROTOR,3/12/2015 20:23,4,
1864,2,Complete,102,SQD-33,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,168396,MH-60S,H-60,ROTOR,3/15/2015 20:24,35,BUSHING REPAIR
1866,7,PMI Concurrent,102,SQD-112,Gimhae (KAL),Korea,PACIFIC,128.889352,35.269315,167923,KC-130J,C-130,FIXED WING,3/16/2015 19:39,45,Crack
1867,7,Complete,102,SQD-66,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,166505,E-2C,E-2/C-2,FIXED WING,3/17/2015 0:42,111,Crack
1869,2,Complete,102,SQD-33,NIPPI,Japan,PACIFIC,139.482422,35.569842,167839,MH-60S,H-60,ROTOR,3/17/2015 20:38,13,Crack
1870,7,Complete,103,SQD-1,Atsugi,Japan,PACIFIC,139.482422,35.569842,166932,EA-18G,EA-18,FIXED WING,3/17/2015 23:57,29,
1871,7,Complete,102,SQD-73,NIPPI,Japan,PACIFIC,139.482422,35.569842,166868,FA-18E,F-18 SUPERS,FIXED WING,3/18/2015 19:23,90,
1872,7,Cancelled,102,SQD-73,NIPPI,Japan,PACIFIC,139.482422,35.569842,166868,FA-18E,F-18 SUPERS,FIXED WING,3/18/2015 19:26,11,
1873,7,Complete,102,SQD-73,NIPPI,Japan,PACIFIC,139.482422,35.569842,166868,FA-18E,F-18 SUPERS,FIXED WING,3/18/2015 19:27,91,
1874,2,Complete,102,SQD-101,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,165411,FA-18D,F-18 LEGACY,FIXED WING,3/18/2015 22:21,79,BUSHING REPAIR
1875,7,Complete,102,SQD-83,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,168466,FA-18E,F-18 SUPERS,FIXED WING,3/19/2015 0:30,5,FUEL CELL
1876,7,Complete,102,SQD-112,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,168066,KC-130J,C-130,FIXED WING,3/19/2015 19:53,119,Crack
1877,7,Passed for Action,103,SQD-4,Korea,Korea,PACIFIC,128.064185,35.083358,163066,MH-53E,H-53,ROTOR,3/19/2015 20:11,34,FUEL LEAK
1878,7,Passed for Action,103,SQD-4,Pohang Korea,Korea,PACIFIC,129.354604,36.015563,163056,MH-53E,H-53,ROTOR,3/22/2015 18:42,6,FUEL LEAK
1880,7,Complete,102,SQD-13,Kadena AB Okinawa JP,Okinawa,PACIFIC,127.961246,26.364453,161540,CH-53E,H-53,ROTOR,3/23/2015 19:23,109,
1881,8,P&E Closing Action,102,SQD-102,NIPPI,Japan,PACIFIC,139.482422,35.569842,164953,FA-18D,F-18 LEGACY,FIXED WING,3/23/2015 19:26,51,
1882,8,PMI Concurrent,102,SQD-102,NIPPI,Japan,PACIFIC,139.482422,35.569842,164953,FA-18D,F-18 LEGACY,FIXED WING,3/23/2015 19:30,88,PANEL REPAIR
1883,8,Complete,102,SQD-111,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164896,FA-18C,F-18 LEGACY,FIXED WING,3/23/2015 19:36,63,BUSHING REPAIR
1886,7,Cancelled,102,SQD-112,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,168074,KC-130J,C-130,FIXED WING,3/24/2015 20:59,35,Crack
1887,8,Complete,102,SQD-111,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164722,FA-18C,F-18 LEGACY,FIXED WING,3/25/2015 18:53,116,BUSHING REPAIR
1889,7,Complete,100,SQD-111,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164739,FA-18C,F-18 LEGACY,FIXED WING,3/25/2015 19:00,83,BUSHING REPAIR
1890,7,Complete,102,SQD-44,Al Dhafra Airbase,UAE,CENTCOM,54.547548,24.24311,165123,SH-60F,H-60,ROTOR,3/25/2015 19:12,22,
1891,9,Complete,102,SQD-1,Atsugi,Japan,PACIFIC,139.482422,35.569842,166932,EA-18G,EA-18,FIXED WING,3/26/2015 0:35,102,
1893,8,Complete,102,SQD-111,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164873,FA-18C,F-18 LEGACY,FIXED WING,3/29/2015 19:37,73,BUSHING REPAIR
1894,7,Complete,102,SQD-125,"Moron, Spain",Spain,EUROPE,-5.456954,37.128441,165941,MV-22B,V-22,ROTOR,3/29/2015 19:39,52,
1895,7,Complete,102,SQD-70,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,166915,FA-18F,F-18 SUPERS,FIXED WING,3/29/2015 19:42,58,
1896,7,Complete,102,SQD-112,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,166763,KC-130J,C-130,FIXED WING,3/30/2015 3:19,55,Crack
1897,8,Cancelled,102,SQD-111,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164638,FA-18C,F-18 LEGACY,FIXED WING,3/30/2015 18:40,77,Crack
1898,7,Complete,101,SQD-42,Naples Italy,Italy,EUROPE,14.268124,40.851775,167898,MH-60S,H-60,ROTOR,3/30/2015 18:50,27,BUSHING REPAIR
1899,7,Cancelled,102,SQD-70,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,166920,FA-18F,F-18 SUPERS,FIXED WING,3/31/2015 0:14,24,
1900,7,Cancelled,102,SQD-70,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,166920,FA-18F,F-18 SUPERS,FIXED WING,3/31/2015 0:16,107,
1901,7,Complete,102,SQD-70,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,166920,FA-18F,F-18 SUPERS,FIXED WING,3/31/2015 0:18,77,
1902,7,Complete,103,SQD-37,Andersen AB Guam,Guam,PACIFIC,144.929495,13.582484,167889,MH-60S,H-60,ROTOR,3/31/2015 0:20,18,BUSHING REPAIR
1903,7,Complete,103,SQD-37,Andersen AB Guam,Guam,PACIFIC,144.929495,13.582484,168397,MH-60S,H-60,ROTOR,3/31/2015 2:09,22,Crack
1904,7,Complete,102,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,165529,FA-18D,F-18 LEGACY,FIXED WING,3/31/2015 2:53,65,
1905,7,Complete,102,SQD-134,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,162169,C-2A,E-2/C-2,FIXED WING,3/31/2015 3:26,63,
1906,7,Squadron Cancellation,102,SQD-101,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,165410,FA-18D,F-18 LEGACY,FIXED WING,4/1/2015 2:10,89,Crack
1907,7,Complete,102,SQD-73,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,166863,FA-18E,F-18 SUPERS,FIXED WING,4/1/2015 21:38,70,
1908,2,Complete,102,SQD-128,"Sigonella, Italy",Italy,EUROPE,14.960042,37.463113,162771,P-3C,P-3,FIXED WING,4/5/2015 18:54,84,Corrosion
1909,7,Complete,103,SQD-101,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,165412,FA-18D,F-18 LEGACY,FIXED WING,4/5/2015 19:33,105,
1913,7,Complete,101,SQD-126,Kuwait,Kuwait,CENTCOM,47.520832,29.346945,165852,MV-22B,V-22,ROTOR,4/5/2015 19:58,110,
1915,7,Complete,102,SQD-112,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,168074,KC-130J,C-130,FIXED WING,4/7/2015 0:05,84,
1918,7,Complete,102,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,165528,FA-18D,F-18 LEGACY,FIXED WING,4/7/2015 21:22,39,Crack
1919,7,Complete,102,SQD-101,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,165410,FA-18D,F-18 LEGACY,FIXED WING,4/8/2015 20:35,44,BUSHING REPAIR
1920,7,Complete,102,SQD-119,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,168240,MV-22B,V-22,ROTOR,4/9/2015 19:04,112,Corrosion
1921,7,Complete,102,SQD-17,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,161262,CH-53E,H-53,ROTOR,4/9/2015 19:42,68,
1922,7,Complete,102,SQD-119,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,165392,AH-1W,H-1,ROTOR,4/9/2015 19:44,59,Crack
1923,2,Complete,102,SQD-83,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,168466,FA-18E,F-18 SUPERS,FIXED WING,4/12/2015 18:53,27,FUEL CELL
1924,7,Complete,102,SQD-6,Bahrain,Bahrain,CENTCOM,50.5577,26.0667,164764,MH-53E,H-53,ROTOR,4/12/2015 21:58,3,Corrosion
1927,7,Complete,102,SQD-101,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,165687,FA-18D,F-18 LEGACY,FIXED WING,4/14/2015 23:33,104,
1928,7,Complete,103,SQD-37,Andersen AB Guam,Guam,PACIFIC,144.929495,13.582484,166342,MH-60S,H-60,ROTOR,4/14/2015 23:39,77,Crack
1929,7,Complete,102,SQD-63,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,166933,EA-18G,EA-18,FIXED WING,4/14/2015 23:51,3,FUEL CELL
1930,7,Complete,102,SQD-116,Kuwait,Kuwait,CENTCOM,47.520832,29.346945,166746,MV-22B,V-22,ROTOR,4/16/2015 19:49,65,Crack
1933,7,Complete,103,SQD-5,Pohang Korea,Korea,PACIFIC,129.354604,36.015563,164768,MH-53E,H-53,ROTOR,4/19/2015 19:43,52,
1935,7,Complete,102,SQD-37,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,168545,MH-60S,H-60,ROTOR,4/19/2015 21:59,90,BUSHING REPAIR
1936,7,Complete,102,SQD-37,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,168545,MH-60S,H-60,ROTOR,4/19/2015 22:01,105,BUSHING REPAIR
1937,7,Complete,102,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164945,FA-18D,F-18 LEGACY,FIXED WING,4/20/2015 20:15,75,
1938,7,Complete,103,SQD-96,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,163528,EA-6B,EA-6B,FIXED WING,4/21/2015 1:49,113,
1939,7,Complete,102,SQD-53,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,167020,MH-60R,H-60,ROTOR,4/22/2015 18:24,120,
1940,7,Complete,102,SQD-66,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,166506,E-2C,E-2/C-2,FIXED WING,4/22/2015 21:26,114,Crack
1941,2,Complete,102,SQD-37,Andersen AB Guam,Guam,PACIFIC,144.929495,13.582484,166367,MH-60S,H-60,ROTOR,4/23/2015 19:55,81,
1943,2,Complete,102,SQD-111,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164720,FA-18C,F-18 LEGACY,FIXED WING,4/23/2015 20:53,18,
1944,2,Complete,102,SQD-119,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,168409,UH-1Y,H-1,ROTOR,4/27/2015 19:16,38,
1945,2,Complete,102,SQD-53,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,167020,MH-60R,H-60,ROTOR,4/27/2015 19:24,80,Corrosion
1946,2,Complete,102,SQD-53,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,167032,MH-60R,H-60,ROTOR,4/27/2015 19:30,42,Corrosion
1948,2,Complete,102,SQD-116,Kuwait,Kuwait,CENTCOM,47.520832,29.346945,166746,MV-22B,V-22,ROTOR,4/27/2015 20:22,100,
1951,2,Complete,103,SQD-128,"Sigonella, Italy",Italy,EUROPE,14.960042,37.463113,162771,P-3C,P-3,FIXED WING,4/27/2015 20:54,41,
1952,2,Complete,102,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164674,FA-18D,F-18 LEGACY,FIXED WING,4/28/2015 0:37,46,FUEL CELL
1953,2,Complete,102,SQD-66,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,166506,E-2C,E-2/C-2,FIXED WING,4/28/2015 1:05,41,Corrosion
1955,2,Complete,103,SQD-26,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,165049,AH-1W,H-1,ROTOR,4/28/2015 2:48,87,Crack
1956,2,Complete,102,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164674,FA-18D,F-18 LEGACY,FIXED WING,4/28/2015 18:42,3,
1959,2,Complete,102,SQD-111,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164722,FA-18C,F-18 LEGACY,FIXED WING,4/29/2015 23:38,43,BUSHING REPAIR
1960,2,Complete,103,SQD-33,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,168533,MH-60S,H-60,ROTOR,4/29/2015 23:44,2,BUSHING REPAIR
1961,2,Complete,103,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,164653,FA-18D,F-18 LEGACY,FIXED WING,4/30/2015 0:23,96,Crack
1962,2,Squadron Cancellation,103,SQD-101,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,165415,FA-18D,F-18 LEGACY,FIXED WING,4/30/2015 21:00,36,PANEL REPAIR
1963,2,Complete,102,SQD-101,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,165415,FA-18D,F-18 LEGACY,FIXED WING,4/30/2015 22:09,31,PANEL REPAIR
1964,2,Complete,103,SQD-101,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,165415,FA-18D,F-18 LEGACY,FIXED WING,4/30/2015 22:12,76,
1966,2,Complete,102,SQD-124,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,168409,UH-1Y,H-1,ROTOR,5/3/2015 19:17,45,
1967,2,Complete,102,SQD-124,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,168407,UH-1Y,H-1,ROTOR,5/3/2015 19:18,23,
1970,1,Complete,102,SQD-4,Pohang Korea,Korea,PACIFIC,129.354604,36.015563,163056,MH-53E,H-53,ROTOR,5/4/2015 19:02,94,Crack
1971,1,Complete,102,SQD-4,Pohang Korea,Korea,PACIFIC,129.354604,36.015563,163066,MH-53E,H-53,ROTOR,5/4/2015 19:08,28,Crack
1972,7,Complete,103,SQD-1,Atsugi,Japan,PACIFIC,139.482422,35.569842,168364,FA-18E,F-18 SUPERS,FIXED WING,5/7/2015 20:28,95,
1973,9,Complete,102,SQD-101,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,165411,FA-18D,F-18 LEGACY,FIXED WING,5/7/2015 21:44,78,Crack
1977,7,Complete,103,SQD-101,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,165532,FA-18D,F-18 LEGACY,FIXED WING,5/11/2015 1:04,21,BUSHING REPAIR
