ISR_Number,A/C Status,ISR Status,Pri,Squadron,Location,State/Country,Region,Longitude,Latitude,RCN,BUNO,TMS,PLATFORM,TYPE,Date Created,TAT,Repair Category
1687,2,Complete,103,SQD-73,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,.,166861,FA-18E,F-18 SUPERS,FIXED WING,12/7/2014 19:19,9,CORROSION
1688,2,Complete,102,SQD-34,USS Vinson,CVN,AFLOAT,64.618,2.8234,,168530,MH-60S,H-60,ROTOR,12/7/2014 19:31,23,BUSHING REPAIR
1689,2,Complete,102,SQD-89,Bahrain,Bahrain,CENTCOM,50.5577,26.0667,,165592,AV-8B,AV-8,FIXED WING,12/7/2014 19:44,51,CRACK
1690,1,Cancelled,102,SQD-105,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,,163167,FA-18A,F-18 LEGACY,FIXED WING,12/7/2014 19:49,18,INSPECTION
1691,2,Complete,102,SQD-89,Bahrain,Bahrain,CENTCOM,50.5577,26.0667,,165583,AV-8B,AV-8,FIXED WING,12/7/2014 19:58,19,MINOR DEFECT
1692,2,Complete,102,SQD-120,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,.,168407,UH-1Y,H-1,ROTOR,12/7/2014 20:40,27,MINOR DEFECT
1693,2,Complete,102,SQD-120,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,.,168409,UH-1Y,H-1,ROTOR,12/7/2014 20:43,20,MINOR DEFECT
1694,2,Complete,102,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,,165531,FA-18D,F-18 LEGACY,FIXED WING,12/7/2014 22:48,28,BUSHING REPAIR
1695,2,Cancelled,102,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,.,164667,FA-18D,F-18 LEGACY,FIXED WING,12/10/2014 0:37,49,PANEL REPAIR
1696,2,Complete,102,SQD-72,USS Vinson,CVN,AFLOAT,64.618,2.8234,,164633,FA-18C,F-18 LEGACY,FIXED WING,12/10/2014 20:06,6,MINOR DEFECT
1697,2,Cancelled,102,SQD-17,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,,161262,CH-53E,H-53,ROTOR,12/10/2014 20:12,22,MINOR DEFECT
1698,2,Cancelled,102,SQD-17,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,,161262,CH-53E,H-53,ROTOR,12/10/2014 20:18,8,MINOR DEFECT
1699,2,Complete,102,SQD-17,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,.,161262,CH-53E,H-53,ROTOR,12/10/2014 20:22,29,MINOR DEFECT
1700,2,Complete,102,SQD-105,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,,163142,FA-18A,F-18 LEGACY,FIXED WING,12/10/2014 20:26,5,MINOR DEFECT
1701,2,Cancelled,102,SQD-66,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,,165812,E-2C,E-2/C-2,FIXED WING,12/11/2014 0:05,6,CORROSION
1702,2,Complete,102,SQD-72,USS Vinson,CVN,AFLOAT,64.618,2.8234,,164647,FA-18C,F-18 LEGACY,FIXED WING,12/15/2014 17:34,9,MINOR DEFECT
1703,2,Complete,102,SQD-17,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,,161388,CH-53E,H-53,ROTOR,12/15/2014 17:38,5,MINOR DEFECT
1704,2,Complete,102,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,,164945,FA-18D,F-18 LEGACY,FIXED WING,12/15/2014 17:42,28,INSPECTION
1705,2,Complete,102,SQD-87,USS Vinson,CVN,AFLOAT,64.618,2.8234,,164718,FA-18C,F-18 LEGACY,FIXED WING,12/15/2014 17:46,46,CRACK
1706,2,Complete,102,SQD-119,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,,168278,MV-22B,V-22,ROTOR,12/16/2014 19:58,22,MINOR DEFECT
1707,1,Complete,102,SQD-103,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,,164679,FA-18D,F-18 LEGACY,FIXED WING,12/16/2014 20:04,26,MINOR DEFECT
1708,2,Complete,102,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,.,165685,FA-18D,F-18 LEGACY,FIXED WING,12/16/2014 20:08,28,PANEL REPAIR
1709,2,Complete,102,SQD-48,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,,167016,MH-60R,H-60,ROTOR,12/16/2014 21:23,54,CRACK
1710,2,Complete,102,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,.,165685,FA-18D,F-18 LEGACY,FIXED WING,12/17/2014 18:23,63,PANEL REPAIR
1711,2,Complete,102,SQD-79,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,,166909,FA-18E,F-18 SUPERS,FIXED WING,12/17/2014 20:22,5,MINOR DEFECT
1712,2,Complete,102,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,.,164653,FA-18D,F-18 LEGACY,FIXED WING,12/17/2014 20:55,15,MINOR DEFECT
1713,2,Complete,102,SQD-87,USS Vinson,CVN,AFLOAT,64.618,2.8234,,164227,FA-18C,F-18 LEGACY,FIXED WING,12/18/2014 18:48,23,BUSHING REPAIR
1714,2,Complete,102,SQD-37,Andersen AB Guam,Guam,PACIFIC,144.929495,13.582484,,167889,MH-60S,H-60,ROTOR,12/18/2014 18:51,63,CRACK
1715,2,Complete,102,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,,165529,FA-18D,F-18 LEGACY,FIXED WING,12/21/2014 18:28,24,BUSHING REPAIR
1716,2,Complete,102,SQD-72,USS Vinson,CVN,AFLOAT,64.618,2.8234,.,164633,FA-18C,F-18 LEGACY,FIXED WING,12/21/2014 18:48,44,CRACK
1717,2,Complete,102,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,,164653,FA-18D,F-18 LEGACY,FIXED WING,12/22/2014 17:47,27,MINOR DEFECT
1718,2,Complete,102,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,,165685,FA-18D,F-18 LEGACY,FIXED WING,12/22/2014 17:55,13,MINOR DEFECT
1719,2,Complete,102,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,,164659,FA-18D,F-18 LEGACY,FIXED WING,12/22/2014 17:58,25,MINOR DEFECT
1720,1,Complete,102,SQD-119,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,,168017,MV-22B,V-22,ROTOR,12/22/2014 18:01,7,MINOR DEFECT
1721,1,Complete,102,SQD-119,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,,168012,MV-22B,V-22,ROTOR,12/22/2014 18:04,17,MINOR DEFECT
1722,2,Complete,102,SQD-87,USS Vinson,CVN,AFLOAT,64.618,2.8234,,164278,FA-18C,F-18 LEGACY,FIXED WING,12/28/2014 17:51,13,INSPECTION
1723,2,Complete,102,SQD-22,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,.,164573,AH-1W,H-1,ROTOR,12/28/2014 17:54,22,MINOR DEFECT
1724,2,Complete,102,SQD-27,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,M01160-15-0003,163934,AH-1W,H-1,ROTOR,12/28/2014 17:57,28,CRACK
1725,2,Complete,102,SQD-87,USS Vinson,CVN,AFLOAT,64.618,2.8234,,164879,FA-18C,F-18 LEGACY,FIXED WING,12/28/2014 18:01,30,MINOR DEFECT
1726,2,Complete,102,SQD-82,USS Vinson,CVN,AFLOAT,64.618,2.8234,,166796,FA-18F,F-18 SUPERS,FIXED WING,12/28/2014 18:03,23,CRACK
1727,2,Cancelled,102,SQD-33,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,,167835,MH-60S,H-60,ROTOR,12/28/2014 23:44,48,CRACK
1728,1,Cancelled,102,SQD-103,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,,164872,FA-18D,F-18 LEGACY,FIXED WING,1/4/2015 18:40,21,CORROSION
1729,2,Complete,102,SQD-103,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,.,164656,FA-18D,F-18 LEGACY,FIXED WING,1/4/2015 18:45,67,CRACK
1730,2,Complete,102,SQD-33,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,,167835,MH-60S,H-60,ROTOR,1/4/2015 18:49,20,BUSHING REPAIR
1731,2,Complete,102,SQD-37,Andersen AB Guam,Guam,PACIFIC,144.929495,13.582484,,167889,MH-60S,H-60,ROTOR,1/4/2015 18:54,9,MINOR DEFECT
1733,2,Complete,102,SQD-87,USS Vinson,CVN,AFLOAT,64.618,2.8234,,164227,FA-18C,F-18 LEGACY,FIXED WING,1/4/2015 19:16,16,BUSHING REPAIR
1734,7,Complete,102,SQD-89,Bahrain,Bahrain,CENTCOM,50.5577,26.0667,R09412-15-0001,163869,AV-8B,AV-8,FIXED WING,1/6/2015 20:28,28,MINOR DEFECT
1735,1,Complete,102,SQD-87,USS Vinson,CVN,AFLOAT,64.618,2.8234,,164210,FA-18C,F-18 LEGACY,FIXED WING,1/6/2015 22:44,25,MINOR DEFECT
1736,2,Complete,102,SQD-85,USS Vinson,CVN,AFLOAT,64.618,2.8234,,166841,FA-18E,F-18 SUPERS,FIXED WING,1/6/2015 23:03,47,CRACK
1737,1,Complete,102,SQD-87,USS Vinson,CVN,AFLOAT,64.618,2.8234,,164227,FA-18C,F-18 LEGACY,FIXED WING,1/7/2015 1:58,23,BUSHING REPAIR
1738,7,Complete,102,SQD-87,USS Vinson,CVN,AFLOAT,64.618,2.8234,R09295-15-1001,164210,FA-18C,F-18 LEGACY,FIXED WING,1/8/2015 19:18,45,CRACK
1739,2,Complete,102,SQD-119,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,,168006,MV-22B,V-22,ROTOR,1/8/2015 19:28,16,CORROSION
1740,7,Complete,102,SQD-72,USS Vinson,CVN,AFLOAT,64.618,2.8234,R09092-15-0001,164895,FA-18C,F-18 LEGACY,FIXED WING,1/8/2015 19:36,29,MINOR DEFECT
1741,2,Complete,102,SQD-67,USS Vinson,CVN,AFLOAT,64.618,2.8234,R09465-15-0005,165814,E-2C,E-2/C-2,FIXED WING,1/11/2015 18:29,23,CORROSION
1742,2,Complete,102,SQD-87,USS Vinson,CVN,AFLOAT,64.618,2.8234,R09295-15-1002,164278,FA-18C,F-18 LEGACY,FIXED WING,1/12/2015 1:04,19,FUEL CELL
1743,1,Deleted,103,SQD-17,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,,161262,CH-53E,H-53,ROTOR,1/12/2015 19:07,13,MINOR DEFECT
1744,2,Deleted,102,SQD-17,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,,161262,CH-53E,H-53,ROTOR,1/12/2015 19:16,10,MINOR DEFECT
